BlockCount,SuccessfulBlockCount,BlockPerMinute,DodgeCount,SuccessfulDodgeCount,DodgePerMinute,PanicDodges,DodgeDirection,JumpCount,SprintCount,AttackCount,SuccessfulAttackCount,AttackPerMinute,DamageDealt,DamageTaken,IsDied,label
3,0,0.64,2,1,0.46,0,1,4,3,7,7,1.4,53,101,0,3
2,1,0.36,0,0,0.0,0,0,1,3,15,8,2.93,202,101,0,1
0,0,0.0,0,0,0.0,1,0,5,4,6,0,1.24,33,188,0,3
0,0,0.0,0,0,0.0,2,1,5,3,10,2,2.0,36,192,0,3
0,0,0.0,6,2,1.2,1,0,1,6,13,3,2.54,138,171,0,1
8,6,1.67,1,1,0.21,2,3,6,1,24,9,4.81,189,76,1,0
1,0,0.17,0,0,0.0,2,2,11,6,12,3,2.36,145,154,0,3
9,5,1.81,8,8,1.58,1,1,0,10,20,12,4.02,378,94,0,0
0,0,0.0,2,0,0.41,0,2,0,10,16,15,3.12,139,12,0,1
0,0,0.0,8,2,1.56,0,0,14,16,21,15,4.17,359,19,1,1
5,1,0.92,0,0,0.0,0,0,0,0,0,0,0.0,1,146,0,3
11,7,2.2,7,3,1.39,1,1,6,5,24,15,4.72,396,62,0,0
7,5,1.35,5,2,1.03,0,1,6,6,19,5,3.8,91,94,1,0
0,0,0.0,4,2,0.79,0,1,4,3,20,8,4.03,159,68,1,1
1,1,0.19,9,3,1.92,0,0,1,7,16,5,3.17,182,35,0,1
14,9,2.79,4,1,0.7,0,2,6,4,25,12,4.99,231,156,1,0
0,0,0.0,2,0,0.36,2,3,0,0,2,2,0.36,1,152,0,3
4,2,0.8,5,3,1.03,0,1,0,10,15,14,3.12,341,110,0,0
2,0,0.47,5,3,1.01,0,1,2,2,22,11,4.37,155,60,1,1
10,3,2.02,6,5,1.22,2,0,8,2,19,14,3.79,136,118,1,0
5,2,0.97,4,0,0.64,0,0,1,2,6,4,1.18,27,137,1,2
0,0,0.0,3,0,0.59,0,1,0,10,18,7,3.54,90,21,0,1
5,3,1.05,3,2,0.6,0,0,4,6,15,6,3.03,230,172,0,2
7,6,1.35,3,2,0.63,0,2,4,2,23,16,4.45,338,92,1,0
11,5,2.2,2,2,0.42,2,0,17,0,26,11,5.08,323,62,0,0
0,0,0.0,2,2,0.4,2,1,2,2,5,3,1.01,83,143,1,3
2,0,0.39,0,0,0.0,1,1,0,4,5,3,0.98,69,191,0,3
4,0,0.74,4,4,0.74,0,0,2,10,13,8,2.63,281,121,0,1
4,3,0.77,6,0,1.22,2,3,6,5,18,13,3.55,309,90,0,0
3,0,0.61,0,0,0.0,0,3,3,5,8,3,1.51,65,153,0,3
6,1,1.23,5,4,0.98,1,1,5,6,21,14,4.17,309,89,0,0
6,5,1.16,0,0,0.0,2,2,5,7,21,10,4.16,125,75,0,0
1,0,0.26,0,0,0.0,2,2,0,3,12,4,2.33,97,84,0,3
2,2,0.34,2,1,0.33,1,2,12,8,25,9,5.01,147,36,0,1
4,1,0.84,2,0,0.43,2,1,0,6,20,16,3.99,155,36,0,1
6,4,1.18,0,0,0.0,2,3,6,0,3,1,0.55,26,176,0,2
0,0,0.0,2,0,0.41,1,2,5,4,12,6,2.31,80,178,0,3
2,0,0.38,0,0,0.0,0,1,1,3,22,12,4.39,206,80,1,1
12,7,2.37,4,1,0.87,0,0,6,1,19,13,3.73,507,136,0,0
0,0,0.0,7,4,1.5,0,0,4,6,16,12,3.13,305,106,1,1
0,0,0.0,1,1,0.19,0,1,0,0,0,0,0.0,13,100,0,3
0,0,0.0,0,0,0.0,0,3,4,11,17,6,3.38,101,83,0,1
0,0,0.0,0,0,0.0,0,1,2,0,0,0,0.0,0,188,1,3
3,0,0.59,1,0,0.21,2,1,2,0,14,9,2.84,116,158,0,1
1,1,0.21,1,1,0.25,0,0,0,1,1,1,0.18,33,96,0,3
0,0,0.0,7,3,1.4,0,1,0,3,14,7,2.81,138,174,0,1
7,3,1.33,2,0,0.4,0,0,3,2,15,6,2.97,80,122,0,2
8,6,1.6,5,2,0.95,0,1,0,6,18,5,3.64,159,91,1,0
0,0,0.0,9,5,1.85,2,2,8,6,18,12,3.54,207,91,1,1
3,0,0.55,6,5,1.17,0,3,7,3,16,8,3.21,174,28,1,1
0,0,0.0,4,0,0.74,0,3,11,0,14,8,2.74,105,189,0,1
0,0,0.0,5,2,0.87,2,2,4,4,21,9,4.13,150,15,1,1
1,1,0.19,0,0,0.0,0,3,0,1,0,0,0.0,2,124,0,3
2,1,0.38,2,2,0.36,1,2,4,4,11,6,2.08,241,133,0,1
5,5,0.98,0,0,0.0,0,2,4,0,22,12,4.42,244,75,0,0
9,2,1.82,3,0,0.58,0,2,8,7,15,7,2.94,105,66,0,2
9,7,1.74,6,2,1.18,1,3,5,10,19,11,3.75,338,72,1,0
2,0,0.33,2,1,0.36,0,0,4,7,20,9,3.93,148,83,0,1
5,1,1.07,3,1,0.56,0,2,0,2,20,8,4.02,175,46,0,2
0,0,0.0,2,1,0.35,0,0,6,12,27,19,5.38,505,102,1,1
4,3,0.76,4,0,0.79,0,0,5,5,4,3,0.82,68,114,1,2
7,6,1.37,7,5,1.34,2,1,1,0,17,7,3.39,133,95,0,0
0,0,0.0,5,0,1.06,1,0,0,7,11,7,2.19,114,49,0,1
1,0,0.13,1,0,0.2,0,1,2,10,19,12,3.79,285,172,0,1
5,0,0.98,1,0,0.12,0,2,0,2,9,6,1.84,146,119,0,2
7,2,1.4,7,3,1.41,0,0,5,5,25,11,4.91,222,81,0,0
0,0,0.0,0,0,0.0,2,2,8,4,17,9,3.35,246,105,1,1
0,0,0.0,3,0,0.65,2,3,2,4,13,5,2.53,139,44,0,1
0,0,0.0,3,3,0.57,0,2,10,7,24,20,4.8,247,51,0,1
8,5,1.59,3,3,0.67,2,0,5,2,1,1,0.22,0,155,0,2
6,4,1.18,8,3,1.65,3,2,6,6,24,11,4.81,218,83,0,0
11,5,2.2,2,0,0.58,0,0,8,8,16,6,3.05,274,119,1,0
0,0,0.0,7,4,1.4,0,1,7,10,26,17,5.15,379,29,1,1
11,6,2.17,0,0,0.0,2,1,5,9,28,18,5.45,167,165,0,0
6,0,1.21,2,2,0.4,0,3,8,5,8,6,1.69,164,138,1,2
0,0,0.0,4,1,0.8,1,2,1,8,15,7,2.99,99,173,0,1
3,2,0.6,3,0,0.66,0,2,6,3,23,11,4.53,430,57,1,0
0,0,0.0,0,0,0.0,0,1,13,11,17,6,3.37,119,9,0,1
0,0,0.0,6,3,1.2,0,1,0,8,18,9,3.58,137,75,0,1
6,5,1.19,0,0,0.0,1,3,4,0,19,4,3.88,79,123,0,2
2,0,0.4,3,0,0.65,0,0,4,5,19,14,3.77,295,25,0,1
8,7,1.49,5,3,1.08,1,0,3,8,21,7,4.18,116,80,0,0
11,5,2.19,3,1,0.66,3,0,8,0,20,5,3.95,102,116,1,0
9,4,1.75,1,1,0.18,0,0,0,13,18,6,3.68,153,88,1,0
4,2,0.79,0,0,0.0,0,1,3,2,20,11,4.05,298,80,1,2
2,0,0.4,4,3,0.78,0,0,8,2,9,4,1.69,100,189,0,3
5,4,1.02,3,0,0.64,2,3,6,0,1,0,0.24,0,118,0,2
0,0,0.0,2,0,0.47,0,2,8,5,23,16,4.59,398,171,1,1
1,0,0.27,3,0,0.65,0,2,10,11,21,16,4.13,462,89,0,1
4,4,0.8,5,5,0.93,3,2,2,1,16,9,3.13,139,64,0,1
1,1,0.23,3,0,0.56,0,3,1,1,5,4,0.89,24,161,0,3
3,1,0.58,9,2,1.83,1,2,7,1,16,4,3.21,84,47,1,1
4,0,0.81,1,0,0.26,2,0,6,7,19,7,3.71,187,36,1,1
9,5,1.81,1,1,0.22,1,0,7,9,21,9,4.19,158,72,1,0
7,2,1.35,3,0,0.68,0,3,9,10,19,13,3.72,298,83,1,0
2,0,0.38,8,7,1.51,0,2,2,6,23,16,4.51,440,69,1,1
0,0,0.0,4,4,0.79,1,0,2,2,10,4,1.99,92,171,1,3
3,0,0.59,5,3,1.07,3,1,9,6,16,8,3.24,111,67,0,1
7,6,1.4,0,0,0.0,0,3,0,1,3,1,0.56,29,178,1,2
9,6,1.8,7,4,1.36,1,3,4,11,20,5,3.97,127,92,0,0
1,1,0.15,0,0,0.0,0,1,0,1,12,7,2.39,193,190,0,3
7,3,1.4,2,2,0.41,0,3,6,7,0,0,0.0,1,121,1,2
5,0,1.01,3,1,0.58,0,1,4,1,14,6,2.8,164,164,1,1
3,3,0.62,0,0,0.0,2,1,4,2,21,14,4.17,220,101,0,2
7,4,1.41,3,0,0.63,2,1,0,2,18,9,3.49,182,107,0,0
1,1,0.18,5,2,0.95,1,3,5,5,19,13,3.84,313,27,1,1
1,1,0.19,6,4,1.31,0,1,8,9,23,8,4.59,227,98,0,1
0,0,0.0,5,2,0.91,0,0,0,4,14,11,2.77,162,36,1,1
6,4,1.18,5,1,1.0,2,1,1,3,20,8,3.93,175,98,1,0
0,0,0.0,3,3,0.64,1,1,4,9,20,9,3.96,154,41,0,1
2,0,0.38,8,5,1.55,4,1,9,10,21,12,4.22,102,84,1,1
5,0,1.02,6,6,1.16,3,0,4,2,19,16,3.71,235,86,1,1
5,1,1.04,0,0,0.0,0,2,2,0,21,10,4.13,210,74,0,2
7,1,1.45,2,0,0.35,2,0,2,2,11,3,2.18,79,170,0,2
9,5,1.76,5,2,1.1,3,3,10,4,17,13,3.3,468,89,1,0
2,2,0.5,3,3,0.6,0,1,6,3,11,8,2.14,214,111,0,1
2,2,0.36,6,5,1.18,2,3,4,6,10,7,1.97,156,176,0,1
13,6,2.59,5,4,1.08,0,2,8,1,22,6,4.25,149,155,1,0
12,4,2.46,7,3,1.35,0,1,1,3,2,0,0.39,2,271,0,2
6,4,1.12,0,0,0.0,0,0,7,8,12,9,2.32,97,180,0,2
1,0,0.21,0,0,0.0,0,1,1,4,17,11,3.44,143,113,0,1
12,7,2.39,3,0,0.66,0,3,10,13,24,20,4.74,574,78,0,0
6,4,1.13,4,0,0.89,0,0,2,15,15,10,3.02,153,98,0,0
5,3,0.93,6,4,1.19,0,0,4,1,20,12,3.99,262,30,0,0
0,0,0.0,4,3,0.79,0,3,4,3,17,9,3.34,88,141,1,1
4,4,0.83,1,1,0.19,2,3,1,0,7,4,1.41,67,201,1,2
4,3,0.85,3,2,0.56,0,1,2,1,7,4,1.48,66,205,0,2
2,2,0.35,5,4,1.0,3,2,0,3,19,5,3.78,73,69,0,1
2,1,0.41,1,0,0.25,0,1,5,10,18,6,3.56,64,53,0,1
0,0,0.0,5,2,1.03,0,1,5,10,19,15,3.8,471,69,0,1
5,5,0.99,6,2,1.23,0,1,6,0,20,13,4.0,352,101,1,0
1,0,0.2,5,0,0.96,0,1,0,3,11,9,2.17,191,196,1,3
4,2,0.8,0,0,0.0,0,2,1,2,23,10,4.43,238,147,0,2
3,1,0.59,0,0,0.0,0,0,2,1,1,0,0.15,1,160,0,3
6,4,1.16,1,1,0.13,1,0,0,2,18,12,3.51,312,89,1,2
1,0,0.2,7,1,1.39,0,2,1,3,19,14,3.78,154,59,0,1
0,0,0.0,4,1,0.84,1,0,12,2,9,6,1.85,61,85,0,1
0,0,0.0,5,5,1.08,3,2,0,7,2,2,0.42,1,195,1,3
3,2,0.66,10,8,2.0,3,0,2,0,21,14,4.15,391,96,0,1
4,1,0.94,0,0,0.0,1,0,5,9,19,10,3.79,350,49,0,0
8,8,1.56,1,1,0.18,0,1,1,4,11,6,2.19,65,171,0,2
0,0,0.0,2,0,0.49,0,0,0,0,1,1,0.22,0,187,0,3
0,0,0.0,3,2,0.67,2,1,2,0,0,0,0.0,0,120,0,3
3,1,0.59,1,1,0.15,0,0,3,3,9,3,1.85,69,201,1,3
10,7,2.12,0,0,0.0,0,1,1,10,28,14,5.56,169,166,0,0
8,7,1.63,5,2,0.99,0,0,3,0,18,7,3.49,148,123,0,0
6,6,1.22,3,0,0.62,1,0,2,2,13,12,2.52,259,105,0,0
0,0,0.0,4,3,0.76,2,1,10,1,21,11,4.17,272,36,0,1
6,5,1.17,5,0,0.9,2,1,2,5,17,8,3.37,193,68,1,0
11,4,2.16,1,1,0.14,0,0,8,17,18,9,3.61,344,101,0,0
1,1,0.15,3,1,0.57,0,1,6,11,20,11,4.03,254,61,1,1
0,0,0.0,5,3,0.98,0,0,2,1,18,8,3.58,158,68,1,1
1,1,0.23,0,0,0.0,0,2,2,2,5,1,0.93,51,169,0,3
14,6,2.79,4,2,0.82,0,2,0,3,26,10,5.2,248,89,1,0
5,5,0.97,1,0,0.13,0,0,10,5,23,16,4.59,155,24,0,0
14,7,2.84,8,6,1.6,0,3,0,2,1,1,0.23,0,269,0,0
6,2,1.28,1,0,0.14,1,3,11,0,1,1,0.16,2,203,0,2
0,0,0.0,2,2,0.31,1,0,0,5,12,6,2.53,52,80,0,1
5,4,1.01,2,1,0.4,1,0,4,11,22,16,4.29,432,53,0,0
1,0,0.25,0,0,0.0,1,0,1,5,8,5,1.59,65,180,1,3
1,1,0.25,0,0,0.0,0,3,2,10,25,12,5.0,378,48,1,1
0,0,0.0,4,1,0.88,0,1,7,4,13,8,2.63,76,152,0,1
6,2,1.21,1,1,0.24,1,0,1,2,0,0,0.0,0,160,1,2
1,1,0.17,5,3,1.1,0,3,2,3,16,10,3.21,135,69,0,1
3,3,0.64,0,0,0.0,0,1,7,3,16,11,3.23,173,114,1,2
3,3,0.59,2,2,0.36,0,2,7,1,22,12,4.38,301,47,1,0
2,2,0.35,0,0,0.0,1,3,5,2,0,0,0.0,19,160,0,3
0,0,0.0,3,2,0.69,0,3,2,0,21,10,4.21,151,50,1,1
3,3,0.6,3,1,0.54,0,0,4,0,16,7,3.18,84,125,1,1
5,2,0.95,0,0,0.0,1,1,8,13,23,7,4.64,226,75,0,0
6,3,1.34,8,1,1.62,3,2,8,11,11,10,2.24,198,103,0,0
0,0,0.0,0,0,0.0,0,0,3,10,24,8,4.75,249,39,0,1
12,4,2.38,8,2,1.68,2,0,2,1,21,6,4.14,96,233,0,0
8,4,1.61,5,5,0.94,3,1,8,7,26,12,5.21,251,75,1,0
1,1,0.24,0,0,0.0,0,3,1,1,17,11,3.38,144,110,1,1
3,2,0.61,8,5,1.59,0,3,7,5,22,15,4.34,222,15,1,1
1,1,0.15,3,0,0.66,2,2,5,6,8,1,1.57,37,195,0,3
0,0,0.0,6,5,1.22,3,3,9,5,25,7,5.0,228,101,0,1
7,7,1.39,6,1,1.25,0,0,8,2,20,7,3.95,104,117,0,0
2,1,0.38,6,5,1.2,0,1,3,0,24,13,4.84,421,40,1,1
1,1,0.16,1,1,0.18,3,1,1,3,9,4,1.74,41,112,1,3
5,2,1.04,4,4,0.8,0,2,3,3,23,9,4.55,137,27,1,0
3,3,0.62,3,2,0.61,1,3,2,0,20,11,3.93,378,69,1,1
0,0,0.0,3,2,0.62,2,1,0,4,1,0,0.14,0,140,0,3
0,0,0.0,0,0,0.0,0,1,12,15,26,16,5.13,462,23,0,1
0,0,0.0,3,1,0.6,0,1,7,3,17,13,3.35,257,168,0,1
9,9,1.86,6,2,1.23,0,2,0,8,20,11,3.95,363,112,1,0
4,0,0.82,0,0,0.0,2,0,1,4,0,0,0.0,0,186,1,3
7,5,1.34,5,0,0.96,3,3,2,4,6,2,1.13,50,123,0,2
5,5,1.08,4,3,0.85,1,0,9,6,17,12,3.39,255,105,1,0
1,0,0.08,0,0,0.0,2,0,2,4,0,0,0.0,0,155,0,3
2,0,0.41,3,2,0.55,0,1,0,5,31,18,6.21,218,26,0,1
11,8,2.29,4,4,0.87,1,2,4,4,16,7,3.17,197,116,1,0
2,2,0.32,1,1,0.15,1,3,0,7,22,9,4.4,315,27,0,1
0,0,0.0,5,1,1.0,0,3,4,0,18,9,3.56,161,62,0,1
10,7,1.93,0,0,0.0,0,2,6,3,22,13,4.42,392,62,1,0
0,0,0.0,10,4,2.12,1,1,0,4,19,8,3.66,256,14,1,1
1,1,0.16,4,3,0.8,2,1,12,2,18,11,3.58,197,69,0,1
0,0,0.0,4,1,0.74,0,3,7,6,6,5,1.27,65,151,0,3
0,0,0.0,0,0,0.0,2,0,10,4,18,7,3.5,79,39,0,1
5,5,0.94,5,0,1.11,2,1,2,2,5,2,1.03,31,131,0,2
6,4,1.13,0,0,0.0,0,2,2,4,5,3,1.01,23,237,0,2
0,0,0.0,4,3,0.8,0,0,0,7,22,8,4.3,244,39,0,1
0,0,0.0,3,0,0.67,0,1,2,0,23,13,4.59,334,150,0,1
1,0,0.2,5,3,1.06,0,1,4,4,13,13,2.6,304,104,0,1
0,0,0.0,5,2,0.96,0,3,0,1,4,4,0.79,24,158,1,3
7,1,1.47,4,3,0.76,2,3,7,5,17,10,3.44,258,105,1,0
4,0,0.79,4,3,0.77,2,1,2,4,10,10,2.04,143,115,0,1
2,0,0.47,0,0,0.0,2,3,7,7,23,13,4.61,438,60,0,1
0,0,0.0,2,1,0.44,0,0,1,9,17,6,3.45,180,26,0,1
8,3,1.72,0,0,0.0,2,2,7,4,22,13,4.33,200,46,0,0
2,2,0.36,6,4,1.18,1,1,6,0,28,8,5.54,323,35,1,1
0,0,0.0,1,1,0.2,0,2,1,0,1,1,0.17,33,95,0,3
11,6,2.15,1,1,0.17,0,3,4,11,10,1,1.96,36,153,0,0
1,1,0.24,1,1,0.28,2,0,1,4,8,5,1.57,65,178,0,3
1,0,0.2,4,4,0.77,0,3,9,0,20,12,3.97,218,64,0,1
4,1,0.81,7,3,1.4,0,0,2,1,16,5,3.16,149,46,0,1
2,2,0.43,2,2,0.43,0,2,2,0,6,3,1.14,80,163,1,3
2,0,0.41,6,4,1.23,3,0,1,0,20,11,4.01,240,58,0,1
0,0,0.0,2,2,0.38,0,3,6,11,20,5,3.93,160,76,0,1
0,0,0.0,1,0,0.25,0,0,2,5,2,2,0.48,32,187,1,3
2,2,0.47,3,0,0.71,2,1,7,5,18,12,3.62,275,45,1,1
5,3,1.08,1,1,0.29,0,3,1,2,4,0,0.74,14,159,0,2
4,4,0.79,1,1,0.08,0,2,0,0,11,8,2.19,74,167,0,2
0,0,0.0,0,0,0.0,0,2,4,2,21,6,4.1,148,50,1,1
7,1,1.47,2,1,0.37,2,2,1,7,18,12,3.64,257,181,0,2
10,4,2.03,0,0,0.0,1,1,1,1,12,9,2.39,266,247,0,2
2,2,0.37,0,0,0.0,1,3,1,2,2,0,0.4,38,186,0,3
10,9,1.94,2,1,0.34,1,3,9,8,22,5,4.38,109,121,0,0
3,3,0.63,6,3,1.24,0,1,5,9,24,10,4.76,188,76,0,0
1,0,0.21,8,5,1.6,3,2,1,7,13,6,2.55,237,44,1,1
8,4,1.6,4,3,0.79,0,3,4,4,14,8,2.78,172,63,1,0
1,1,0.16,1,0,0.23,0,3,6,6,7,5,1.45,89,93,0,3
2,0,0.38,3,2,0.59,1,0,3,4,4,3,0.77,23,194,0,3
2,0,0.42,0,0,0.0,0,2,9,2,20,7,4.04,116,110,0,1
1,1,0.19,3,0,0.58,0,3,4,1,21,12,4.15,312,92,1,1
11,4,2.2,5,1,1.07,1,0,1,4,29,19,5.77,289,91,1,0
0,0,0.0,6,4,1.2,2,3,5,8,19,7,3.87,203,95,0,1
2,2,0.43,2,0,0.28,0,1,0,0,13,9,2.61,341,20,1,1
2,2,0.33,0,0,0.0,2,1,3,2,23,12,4.59,299,81,0,1
3,0,0.58,0,0,0.0,0,0,3,10,17,5,3.41,61,27,1,1
2,2,0.34,1,0,0.22,0,0,5,5,21,7,4.22,229,133,0,1
9,5,1.81,1,0,0.2,0,1,0,5,17,11,3.34,286,68,0,0
0,0,0.0,0,0,0.0,1,1,10,2,9,4,1.81,170,165,0,3
6,5,1.25,0,0,0.0,1,1,3,3,22,14,4.39,243,29,0,0
5,1,0.98,0,0,0.0,0,1,3,1,22,11,4.26,313,94,1,2
2,1,0.37,8,1,1.54,0,1,6,2,21,10,4.19,169,62,0,1
6,4,1.16,1,1,0.16,1,3,7,4,12,8,2.34,112,147,0,2
2,0,0.41,4,0,0.82,1,3,1,6,12,7,2.39,100,124,1,1
0,0,0.0,0,0,0.0,2,1,2,2,9,6,1.84,105,152,0,3
1,1,0.2,1,1,0.06,1,3,1,7,24,11,4.72,159,36,1,1
4,3,0.79,5,2,0.96,0,3,2,2,22,13,4.37,404,79,1,0
5,1,0.97,3,0,0.64,0,2,0,4,18,5,3.56,122,90,0,2
8,4,1.61,4,2,0.81,0,0,3,6,22,9,4.43,97,128,1,0
0,0,0.0,4,3,0.75,2,0,1,2,13,8,2.56,169,135,0,1
3,0,0.61,2,2,0.37,2,3,0,1,19,8,3.79,280,86,1,1
7,5,1.37,4,4,0.79,0,0,7,4,17,5,3.41,66,97,0,0
1,1,0.16,4,2,0.93,1,0,9,4,12,8,2.42,62,90,1,1
0,0,0.0,6,3,1.2,1,0,5,3,18,7,3.53,199,36,0,1
0,0,0.0,0,0,0.0,0,1,2,1,9,5,1.78,99,117,1,3
2,1,0.54,3,0,0.69,0,2,3,3,19,12,3.86,313,95,0,1
1,1,0.18,2,2,0.43,0,2,0,2,20,7,3.97,241,144,0,1
6,1,1.24,2,2,0.36,0,0,5,8,24,8,4.82,298,55,1,0
12,7,2.38,3,2,0.6,0,0,10,2,23,7,4.67,109,137,1,0
7,1,1.44,1,1,0.19,0,0,9,7,23,14,4.57,207,76,1,0
0,0,0.0,4,4,0.83,0,1,7,1,21,9,4.22,184,82,0,1
5,2,1.01,1,0,0.14,1,1,1,6,26,11,5.22,281,81,1,0
0,0,0.0,0,0,0.0,0,0,6,6,14,6,2.71,120,22,1,3
3,3,0.62,2,2,0.39,0,0,6,5,19,7,3.8,228,133,0,2
6,0,1.2,2,1,0.36,0,3,4,5,1,1,0.27,10,176,0,3
6,1,1.18,4,1,0.85,2,3,0,1,4,0,0.72,16,158,1,3
1,1,0.18,4,0,0.75,0,0,2,4,17,15,3.37,144,12,1,1
2,0,0.33,3,1,0.72,0,1,7,9,21,7,4.18,107,61,1,1
0,0,0.0,6,0,1.19,3,1,5,0,21,6,4.17,170,63,1,1
2,0,0.49,7,4,1.41,0,0,4,3,15,10,2.97,206,69,1,1
7,5,1.33,3,2,0.62,1,3,8,2,25,19,4.91,339,91,1,0
8,5,1.65,0,0,0.0,0,0,0,2,6,3,1.21,51,157,1,2
5,1,1.0,3,2,0.66,0,0,1,4,20,6,3.94,148,36,1,1
1,0,0.17,5,3,1.01,1,0,0,3,9,6,1.75,104,195,1,3
1,0,0.21,3,0,0.57,0,3,9,11,20,6,3.88,168,85,0,1
3,0,0.56,1,0,0.13,2,2,1,3,17,7,3.31,93,184,1,1
3,2,0.61,0,0,0.0,0,1,0,9,15,3,3.06,162,65,0,1
6,4,1.19,6,5,1.25,0,2,3,0,16,15,3.18,264,26,0,0
1,0,0.18,5,3,0.94,0,0,4,9,16,11,3.22,99,173,0,1
1,0,0.26,0,0,0.0,0,3,3,0,13,3,2.54,102,174,1,3
2,0,0.31,0,0,0.0,1,0,12,8,21,13,4.08,201,64,0,1
0,0,0.0,2,0,0.36,0,0,5,1,5,1,0.96,35,161,0,3
10,7,1.9,9,7,1.76,3,3,3,6,22,12,4.28,243,87,0,0
4,1,0.81,0,0,0.0,0,3,4,8,24,12,4.73,472,114,1,0
2,2,0.38,6,5,1.27,0,1,2,7,19,14,3.83,139,108,0,1
0,0,0.0,0,0,0.0,0,1,8,2,16,3,3.18,105,90,0,3
3,0,0.61,5,1,1.07,1,3,4,0,14,8,2.85,134,237,0,1
2,2,0.43,3,0,0.55,2,3,0,3,32,20,6.39,221,28,0,0
14,9,2.86,3,2,0.57,0,3,6,1,20,12,4.03,204,54,0,0
1,0,0.35,3,3,0.59,1,1,5,1,21,9,4.16,181,84,0,1
2,0,0.37,0,0,0.0,0,3,2,2,7,0,1.32,45,167,1,3
0,0,0.0,5,1,0.96,1,0,1,4,22,14,4.32,156,60,0,1
7,4,1.4,4,0,0.82,2,1,4,2,16,9,3.24,257,104,0,0
1,1,0.2,0,0,0.0,1,0,10,7,7,1,1.4,91,203,1,3
0,0,0.0,1,1,0.21,2,0,1,1,2,0,0.33,0,161,0,3
0,0,0.0,15,5,3.08,2,1,0,1,25,16,5.0,365,74,1,1
10,3,1.95,1,1,0.2,0,0,6,5,25,17,4.89,303,66,1,0
4,4,0.75,3,3,0.56,0,0,2,3,2,2,0.42,40,154,1,2
3,2,0.63,5,1,0.94,0,0,8,4,16,10,3.17,310,172,1,1
0,0,0.0,1,0,0.22,0,3,0,0,33,14,6.59,364,41,0,1
5,4,1.07,1,1,0.29,0,0,4,5,12,8,2.37,306,172,0,2
2,2,0.43,3,1,0.61,1,0,5,0,24,16,4.81,287,122,0,1
10,5,1.95,4,4,0.78,1,2,3,5,19,8,3.7,91,99,1,0
0,0,0.0,6,5,1.16,2,3,6,3,19,16,3.79,232,96,1,1
6,0,1.22,0,0,0.0,0,1,0,2,0,0,0.0,0,204,0,2
4,1,0.78,5,4,1.01,0,3,0,0,21,5,4.19,196,56,0,1
6,3,1.26,2,2,0.32,2,0,6,1,2,2,0.38,28,170,1,2
0,0,0.0,3,2,0.65,0,1,5,4,20,13,3.93,442,25,0,1
0,0,0.0,4,3,0.83,2,3,7,12,17,12,3.37,340,31,1,1
3,2,0.54,2,1,0.39,0,2,10,8,18,10,3.64,367,88,1,1
5,0,0.98,0,0,0.0,0,0,0,0,8,3,1.56,133,126,0,3
6,6,1.2,0,0,0.0,1,1,1,9,15,8,2.99,157,85,0,2
1,0,0.11,0,0,0.0,0,3,3,4,16,8,3.15,262,197,0,1
3,2,0.63,11,5,2.24,3,3,0,0,18,11,3.48,387,97,0,1
10,5,2.04,10,3,1.99,1,0,13,16,18,4,3.58,114,69,1,0
4,4,0.77,0,0,0.0,1,0,3,1,21,9,4.37,263,104,0,2
9,4,1.86,1,0,0.31,2,3,3,2,13,10,2.52,264,247,0,2
4,4,0.86,3,0,0.59,0,0,5,12,22,14,4.42,253,95,0,0
2,2,0.43,0,0,0.0,1,1,9,11,21,18,4.06,516,105,0,0
2,2,0.4,4,0,0.82,0,0,3,0,5,2,0.99,17,159,1,3
3,1,0.65,3,2,0.59,1,0,1,4,9,3,1.72,89,171,1,3
0,0,0.0,2,1,0.34,0,3,5,2,18,12,3.6,230,22,0,1
3,3,0.6,3,0,0.54,2,2,3,8,23,10,4.54,373,90,1,0
0,0,0.0,2,1,0.36,3,1,0,5,22,13,4.34,213,60,0,1
2,2,0.37,4,1,0.82,0,0,0,10,18,9,3.52,165,38,1,1
3,0,0.62,5,0,0.97,0,3,9,9,22,18,4.27,466,89,1,1
1,0,0.16,2,0,0.45,0,1,5,8,7,3,1.38,62,82,1,3
0,0,0.0,6,2,1.19,3,2,6,7,14,10,2.75,312,37,1,1
9,5,1.91,1,1,0.2,0,0,9,0,22,12,4.35,189,86,1,0
4,1,0.77,1,1,0.2,0,1,0,2,21,10,4.16,126,28,0,1
6,6,1.16,4,0,0.75,0,1,0,7,20,11,3.93,285,48,0,0
6,4,1.26,3,2,0.66,0,2,2,0,18,10,3.58,133,97,1,2
4,4,0.77,0,0,0.0,0,3,1,3,0,0,0.0,0,121,0,2
6,3,1.14,2,0,0.39,0,1,6,3,13,6,2.63,238,130,0,2
2,1,0.35,0,0,0.0,0,0,2,0,21,15,4.29,182,72,1,1
1,0,0.18,5,3,0.97,0,0,7,6,20,11,3.99,278,16,0,1
5,1,0.95,3,0,0.54,0,0,0,8,8,5,1.65,91,212,0,2
7,3,1.36,3,0,0.53,1,3,0,0,23,12,4.58,279,107,0,0
4,2,0.78,1,0,0.13,1,0,4,3,0,0,0.0,0,162,0,3
2,0,0.45,7,1,1.45,3,0,10,12,20,10,3.96,340,31,1,1
2,0,0.5,6,5,1.16,0,1,4,4,21,16,4.17,158,81,0,1
